city_ascii,country,region,latitude,longitude,population,iso2,iso3,admin_name,city
Lebanon,United States,North America ,37.6717,-92.6603,14360,US,USA,Missouri,Lebanon
Forest City,United States,North America ,28.6619,-81.4443,14357,US,USA,Florida,Forest City
Malone,United States,North America ,44.7957,-74.2857,14354,US,USA,New York,Malone
Midlothian,United States,North America ,41.6254,-87.7243,14346,US,USA,Illinois,Midlothian
Glasgow,United States,North America ,39.6015,-75.7474,14342,US,USA,Delaware,Glasgow
Jacksonville,United States,North America ,31.9642,-95.2617,14337,US,USA,Texas,Jacksonville
Mountain Home,United States,North America ,36.3348,-92.3846,14317,US,USA,Arkansas,Mountain Home
Camden,United States,North America ,34.2565,-80.6087,14303,US,USA,South Carolina,Camden
St. Simons,United States,North America ,31.1774,-81.3857,14302,US,USA,Georgia,St. Simons
California,United States,North America ,38.2969,-76.4949,14298,US,USA,Maryland,California
Toppenish,United States,North America ,46.3806,-120.3123,14284,US,USA,Washington,Toppenish
Douglas,United States,North America ,31.5065,-82.8543,14283,US,USA,Georgia,Douglas
Hampton Bays,United States,North America ,40.8692,-72.5227,14280,US,USA,New York,Hampton Bays
Black Forest,United States,North America ,39.0608,-104.6752,14274,US,USA,Colorado,Black Forest
Mill Valley,United States,North America ,37.9085,-122.5421,14259,US,USA,California,Mill Valley
Pomfret,United States,North America ,42.4029,-79.3534,14257,US,USA,New York,Pomfret
Hollins,United States,North America ,37.3434,-79.9535,14257,US,USA,Virginia,Hollins
Tamaqua,United States,North America ,40.8033,-75.9344,14252,US,USA,Pennsylvania,Tamaqua
Destin,United States,North America ,30.395,-86.4701,14247,US,USA,Florida,Destin
Robbinsville,United States,North America ,40.222,-74.591,14245,US,USA,New Jersey,Robbinsville
Red Wing,United States,North America ,44.5816,-92.6036,14245,US,USA,Minnesota,Red Wing
Lewisville,United States,North America ,36.103,-80.4164,14228,US,USA,North Carolina,Lewisville
Hooksett,United States,North America ,43.0709,-71.4365,14221,US,USA,New Hampshire,Hooksett
East Wenatchee,United States,North America ,47.4174,-120.2822,14219,US,USA,Washington,East Wenatchee
Lindenhurst,United States,North America ,42.4175,-88.0257,14216,US,USA,Illinois,Lindenhurst
New Paltz,United States,North America ,41.7577,-74.0883,14214,US,USA,New York,New Paltz
Phillipsburg,United States,North America ,40.6895,-75.1821,14212,US,USA,New Jersey,Phillipsburg
North Branford,United States,North America ,41.3645,-72.7769,14208,US,USA,Connecticut,North Branford
Covington,United States,North America ,33.6049,-83.8465,14206,US,USA,Georgia,Covington
Rincon,United States,North America ,32.2947,-81.2353,14201,US,USA,Georgia,Rincon
Caln,United States,North America ,40.0014,-75.7618,14198,US,USA,Pennsylvania,Caln
Taos,United States,North America ,36.3871,-105.5804,14196,US,USA,New Mexico,Taos
Glenn Dale,United States,North America ,38.9833,-76.804,14191,US,USA,Maryland,Glenn Dale
Hopatcong,United States,North America ,40.9541,-74.6593,14186,US,USA,New Jersey,Hopatcong
Hidalgo,United States,North America ,26.109,-98.2463,14183,US,USA,Texas,Hidalgo
Cambridge,United States,North America ,38.5515,-76.0786,14178,US,USA,Maryland,Cambridge
Gardendale,United States,North America ,33.6678,-86.8069,14177,US,USA,Alabama,Gardendale
Antioch,United States,North America ,42.4742,-88.0721,14175,US,USA,Illinois,Antioch
Johnson City,United States,North America ,42.123,-75.9624,14161,US,USA,New York,Johnson City
Hendersonville,United States,North America ,35.3242,-82.4576,14157,US,USA,North Carolina,Hendersonville
Seabrook,United States,North America ,29.5751,-95.0236,14149,US,USA,Texas,Seabrook
Crowley,United States,North America ,30.2175,-92.3752,14147,US,USA,Louisiana,Crowley
Sauk Rapids,United States,North America ,45.5981,-94.1539,14146,US,USA,Minnesota,Sauk Rapids
Greendale,United States,North America ,42.9371,-88.0018,14143,US,USA,Wisconsin,Greendale
New Franklin,United States,North America ,40.9525,-81.5838,14133,US,USA,Ohio,New Franklin
Chelsea,United States,North America ,33.3255,-86.6299,14126,US,USA,Alabama,Chelsea
Bedford,United States,North America ,42.497,-71.2783,14126,US,USA,Massachusetts,Bedford
Pineville,United States,North America ,31.3414,-92.4096,14122,US,USA,Louisiana,Pineville
Ionia,United States,North America ,42.9772,-85.0727,14122,US,USA,Michigan,Ionia
Sweden,United States,North America ,43.1791,-77.9406,14115,US,USA,New York,Sweden
Cleveland,United States,North America ,33.744,-90.7285,14114,US,USA,Mississippi,Cleveland
Greensburg,United States,North America ,40.3113,-79.5444,14113,US,USA,Pennsylvania,Greensburg
Mashpee,United States,North America ,41.6178,-70.4908,14101,US,USA,Massachusetts,Mashpee
Harrison,United States,North America ,36.2438,-93.1198,14097,US,USA,Arkansas,Harrison
Chesterton,United States,North America ,41.5997,-87.0548,14088,US,USA,Indiana,Chesterton
Steamboat Springs,United States,North America ,40.4777,-106.8243,14087,US,USA,Colorado,Steamboat Springs
Kings Park West,United States,North America ,38.8151,-77.296,14077,US,USA,Virginia,Kings Park West
Elk Plain,United States,North America ,47.0448,-122.3671,14065,US,USA,Washington,Elk Plain
Piney Green,United States,North America ,34.7498,-77.3208,14061,US,USA,North Carolina,Piney Green
Callaway,United States,North America ,30.1348,-85.5568,14060,US,USA,Florida,Callaway
Waianae,United States,North America ,21.4569,-158.1759,14054,US,USA,Hawaii,Waianae
Waunakee,United States,North America ,43.1829,-89.4445,14052,US,USA,Wisconsin,Waunakee
Wixom,United States,North America ,42.5244,-83.5346,14049,US,USA,Michigan,Wixom
Canton,United States,North America ,32.5975,-90.0317,14048,US,USA,Mississippi,Canton
Pecos,United States,North America ,31.4046,-103.5057,14040,US,USA,Texas,Pecos
East Norriton,United States,North America ,40.1506,-75.3364,14034,US,USA,Pennsylvania,East Norriton
Bay St. Louis,United States,North America ,30.3281,-89.3774,14034,US,USA,Mississippi,Bay St. Louis
Shawangunk,United States,North America ,41.6335,-74.2654,14030,US,USA,New York,Shawangunk
Havre de Grace,United States,North America ,39.5481,-76.1145,14018,US,USA,Maryland,Havre de Grace
Monroe,United States,North America ,39.4461,-84.3666,14015,US,USA,Ohio,Monroe
D'Iberville,United States,North America ,30.4709,-88.9011,14012,US,USA,Mississippi,D'Iberville
Raynham,United States,North America ,41.9312,-71.0436,14010,US,USA,Massachusetts,Raynham
Glasgow,United States,North America ,37.0047,-85.9263,14010,US,USA,Kentucky,Glasgow
Cayce,United States,North America ,33.9458,-81.0433,14009,US,USA,South Carolina,Cayce
Effingham,United States,North America ,39.1207,-88.5508,14005,US,USA,Illinois,Effingham
Santaquin,United States,North America ,39.9711,-111.7937,14004,US,USA,Utah,Santaquin
Wauchula,United States,North America ,27.5469,-81.8101,13992,US,USA,Florida,Wauchula
New Fairfield,United States,North America ,41.488,-73.4882,13992,US,USA,Connecticut,New Fairfield
Dayton,United States,North America ,30.0292,-94.9038,13987,US,USA,Texas,Dayton
Dallas,United States,North America ,33.9153,-84.8416,13981,US,USA,Georgia,Dallas
Greenlawn,United States,North America ,40.863,-73.3642,13978,US,USA,New York,Greenlawn
Cromwell,United States,North America ,41.6122,-72.6638,13973,US,USA,Connecticut,Cromwell
Beacon,United States,North America ,41.5036,-73.9655,13968,US,USA,New York,Beacon
Thonotosassa,United States,North America ,28.0465,-82.291,13966,US,USA,Florida,Thonotosassa
El Sobrante,United States,North America ,33.8724,-117.4625,13966,US,USA,California,El Sobrante
Raymondville,United States,North America ,26.4759,-97.7769,13963,US,USA,Texas,Raymondville
Dumas,United States,North America ,35.8613,-101.9642,13963,US,USA,Texas,Dumas
Gonzalez,United States,North America ,30.5822,-87.2906,13962,US,USA,Florida,Gonzalez
Dennis,United States,North America ,41.7064,-70.1643,13962,US,USA,Massachusetts,Dennis
Frederick,United States,North America ,40.1089,-104.9694,13960,US,USA,Colorado,Frederick
Artesia,United States,North America ,32.8492,-104.4274,13956,US,USA,New Mexico,Artesia
Hobe Sound,United States,North America ,27.0729,-80.1425,13953,US,USA,Florida,Hobe Sound
North Mankato,United States,North America ,44.1813,-94.0387,13948,US,USA,Minnesota,North Mankato
Oxford,United States,North America ,42.1286,-71.8665,13944,US,USA,Massachusetts,Oxford
Orange,United States,North America ,41.2827,-73.0272,13937,US,USA,Connecticut,Orange
Glenpool,United States,North America ,35.9485,-96.0052,13936,US,USA,Oklahoma,Glenpool
Oil City,United States,North America ,41.4282,-79.7035,13935,US,USA,Pennsylvania,Oil City
Deming,United States,North America ,32.2631,-107.7525,13924,US,USA,New Mexico,Deming
Big Rapids,United States,North America ,43.6992,-85.4806,13921,US,USA,Michigan,Big Rapids
Saddle Brook,United States,North America ,40.9033,-74.0955,13918,US,USA,New Jersey,Saddle Brook
Miami Springs,United States,North America ,25.8195,-80.2894,13917,US,USA,Florida,Miami Springs
Fulshear,United States,North America ,29.693,-95.8792,13914,US,USA,Texas,Fulshear
Uxbridge,United States,North America ,42.0593,-71.638,13903,US,USA,Massachusetts,Uxbridge
Ipswich,United States,North America ,42.6857,-70.8399,13901,US,USA,Massachusetts,Ipswich
Clinton,United States,North America ,42.4119,-71.6888,13899,US,USA,Massachusetts,Clinton
Allouez,United States,North America ,44.4721,-88.0261,13894,US,USA,Wisconsin,Allouez
Princeton,United States,North America ,33.1778,-96.5044,13894,US,USA,Texas,Princeton
Goshen,United States,North America ,41.3817,-74.3498,13894,US,USA,New York,Goshen
Colesville,United States,North America ,39.073,-77.0009,13894,US,USA,Maryland,Colesville
Baraboo,United States,North America ,43.4695,-89.7376,13893,US,USA,Wisconsin,Baraboo
Nesconset,United States,North America ,40.8467,-73.1522,13893,US,USA,New York,Nesconset
Fort Campbell North,United States,North America ,36.6554,-87.4658,13882,US,USA,Kentucky,Fort Campbell North
Cahokia,United States,North America ,38.5649,-90.1792,13880,US,USA,Illinois,Cahokia
Oak Island,United States,North America ,33.9434,-78.1366,13878,US,USA,North Carolina,Oak Island
Mountain Park,United States,North America ,33.8458,-84.1313,13877,US,USA,Georgia,Mountain Park
Gramercy,United States,North America ,30.061,-90.6928,13873,US,USA,Louisiana,Gramercy
Atlantic Beach,United States,North America ,30.3371,-81.4128,13872,US,USA,Florida,Atlantic Beach
Ephrata,United States,North America ,40.1812,-76.1811,13862,US,USA,Pennsylvania,Ephrata
Hutchinson,United States,North America ,44.8856,-94.3768,13861,US,USA,Minnesota,Hutchinson
Lakeland South,United States,North America ,47.2784,-122.283,13849,US,USA,Washington,Lakeland South
Salisbury Township,United States,North America ,40.5768,-75.4535,13843,US,USA,Pennsylvania,Salisbury Township
Richmond Hill,United States,North America ,31.9013,-81.3125,13839,US,USA,Georgia,Richmond Hill
Jericho,United States,North America ,40.7875,-73.5416,13827,US,USA,New York,Jericho
Bridgetown,United States,North America ,39.1551,-84.6359,13824,US,USA,Ohio,Bridgetown
Teays Valley,United States,North America ,38.4482,-81.924,13816,US,USA,West Virginia,Teays Valley
Spring Creek,United States,North America ,40.7386,-115.5971,13805,US,USA,Nevada,Spring Creek
Moorestown-Lenola,United States,North America ,39.9659,-74.9643,13800,US,USA,New Jersey,Moorestown-Lenola
Aurora,United States,North America ,42.7382,-78.6373,13788,US,USA,New York,Aurora
Summerfield,United States,North America ,38.9042,-76.8678,13781,US,USA,Maryland,Summerfield
Fruitville,United States,North America ,27.3328,-82.4616,13780,US,USA,Florida,Fruitville
Conneaut,United States,North America ,41.9278,-80.5685,13767,US,USA,Ohio,Conneaut
West Freehold,United States,North America ,40.2324,-74.2943,13759,US,USA,New Jersey,West Freehold
Thomaston,United States,North America ,32.8908,-84.3271,13759,US,USA,Georgia,Thomaston
Levelland,United States,North America ,33.5806,-102.3636,13755,US,USA,Texas,Levelland
Nether Providence,United States,North America ,39.8971,-75.3697,13754,US,USA,Pennsylvania,Nether Providence
Cherry Hill Mall,United States,North America ,39.9384,-75.0117,13752,US,USA,New Jersey,Cherry Hill Mall
Palmetto,United States,North America ,27.5251,-82.575,13748,US,USA,Florida,Palmetto
Lockhart,United States,North America ,29.8785,-97.6831,13731,US,USA,Texas,Lockhart
Oak Park,United States,North America ,34.1849,-118.7669,13730,US,USA,California,Oak Park
Muscoy,United States,North America ,34.155,-117.3477,13726,US,USA,California,Muscoy
Wayland,United States,North America ,42.3585,-71.3594,13720,US,USA,Massachusetts,Wayland
Hickory Hills,United States,North America ,41.7248,-87.8281,13710,US,USA,Illinois,Hickory Hills
College,United States,North America ,64.8694,-147.8217,13709,US,USA,Alaska,College
North Auburn,United States,North America ,38.9306,-121.0821,13707,US,USA,California,North Auburn
Broadlands,United States,North America ,39.0168,-77.5167,13704,US,USA,Virginia,Broadlands
Beach Park,United States,North America ,42.4261,-87.8584,13701,US,USA,Illinois,Beach Park
Arcadia,United States,North America ,43.0871,-77.0857,13699,US,USA,New York,Arcadia
Plumstead,United States,North America ,40.3878,-75.1164,13694,US,USA,Pennsylvania,Plumstead
Sharonville,United States,North America ,39.2825,-84.4071,13684,US,USA,Ohio,Sharonville
Middlesex,United States,North America ,40.5744,-74.5011,13679,US,USA,New Jersey,Middlesex
Maumee,United States,North America ,41.5696,-83.6636,13669,US,USA,Ohio,Maumee
Brevard,United States,North America ,35.2439,-82.7264,13666,US,USA,North Carolina,Brevard
Lawrenceburg,United States,North America ,38.0332,-84.9032,13666,US,USA,Kentucky,Lawrenceburg
Robinson Township,United States,North America ,40.4578,-80.1334,13650,US,USA,Pennsylvania,Robinson Township
Kettering,United States,North America ,38.8888,-76.789,13637,US,USA,Maryland,Kettering
Millbury,United States,North America ,42.1925,-71.7741,13630,US,USA,Massachusetts,Millbury
Soddy-Daisy,United States,North America ,35.2571,-85.1739,13619,US,USA,Tennessee,Soddy-Daisy
Rendon,United States,North America ,32.5789,-97.235,13616,US,USA,Texas,Rendon
Luling,United States,North America ,29.9008,-90.3523,13614,US,USA,Louisiana,Luling
Port Clinton,United States,North America ,41.5096,-82.9385,13614,US,USA,Ohio,Port Clinton
Canton,United States,North America ,40.5632,-90.0409,13611,US,USA,Illinois,Canton
Wood Dale,United States,North America ,41.9666,-87.9807,13607,US,USA,Illinois,Wood Dale
Vadnais Heights,United States,North America ,45.057,-93.0748,13607,US,USA,Minnesota,Vadnais Heights
Brecksville,United States,North America ,41.3079,-81.6193,13604,US,USA,Ohio,Brecksville
Pelham,United States,North America ,42.7336,-71.324,13596,US,USA,New Hampshire,Pelham
New Providence,United States,North America ,40.6996,-74.4034,13595,US,USA,New Jersey,New Providence
Shiloh,United States,North America ,38.5534,-89.916,13586,US,USA,Illinois,Shiloh
Rantoul,United States,North America ,40.3031,-88.1549,13584,US,USA,Illinois,Rantoul
Moberly,United States,North America ,39.419,-92.4365,13574,US,USA,Missouri,Moberly
Hazel Crest,United States,North America ,41.5732,-87.6899,13565,US,USA,Illinois,Hazel Crest
Washington,United States,North America ,38.6587,-87.1591,13565,US,USA,Indiana,Washington
Price,United States,North America ,39.604,-110.8004,13564,US,USA,Utah,Price
LaBelle,United States,North America ,26.7219,-81.4506,13563,US,USA,Florida,LaBelle
East Islip,United States,North America ,40.7275,-73.1861,13563,US,USA,New York,East Islip
Reidsville,United States,North America ,36.3377,-79.6727,13551,US,USA,North Carolina,Reidsville
Conway,United States,North America ,28.4968,-81.3316,13548,US,USA,Florida,Conway
